NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_NOTURNO_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_ORGAO_ASS_PAIS_MESTRES_1,IN_ORGAO_CONSELHO_ESCOLAR_1,IN_ORGAO_GREMIO_ESTUDANTIL_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_MAT_BAS_18_MAIS_1,QT_DOC_BAS_1,QT_TUR_BAS_1,nEscolas,Homicidios,Furto,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,mortalidade_infantil,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_APROVACAO_1,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
Arco-Íris,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,350.0,15.75,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,9.0,13.0,1.0,2.0,8.0,1.0,1.0,1.0,8.0,2.0,189.0,0.0,29.0,55.0,105.0,0.0,0.0,0.0,7.0,12.0,1,0,3,18.0,15.0,3.0,7.27,1755,2.2,0.316,0.991,6.5,5.9,0.722,23629.74,,0.68,113.96011396011396,0.0,56.98005698005698,0.0,170.94017094017093,0.98,0.0,0.02
Arealva,1.0,1.0,0.857142857142857,0.14285714285714302,0.14285714285714302,1.0,0.7142857142857142,0.857142857142857,1.0,0.7142857142857142,0.0,0.857142857142857,1.0,0.0,0.857142857142857,0.42857142857142894,318.428571428571,14.747031539888699,1.0,1.0,6.857142857142861,0.857142857142857,0.14285714285714302,1.0,3.5714285714285694,0.7142857142857142,5.857142857142861,6.285714285714286,0.7142857142857143,0.7142857142857143,2.857142857142857,0.0,6.857142857142857,1.0,1.0,0.0,111.42857142857143,1.4285714285714286,18.714285714285715,27.428571428571427,62.714285714285715,1.1428571428571428,0.0,1.4285714285714286,17.0,7.142857142857143,7,2,109,7.142857142857143,2.2857142857142856,1.4285714285714286,15.53,8665,1.9,0.305,0.996,6.8,5.3,0.7440000000000001,25106.13,18.18,0.902,57.70340450086555,0.0,80.78476630121177,23.08136180034622,1257.934218118869,0.9470000000000001,0.019,0.034
Artur Nogueira,0.956521739130435,1.0,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.826086956521739,0.0,0.608695652173913,0.17391304347826098,0.956521739130435,0.39130434782608703,1.26086956521739,1.17391304347826,0.39130434782608703,0.0434782608695652,0.34782608695652195,322.43478260869597,18.317350203881396,0.0869565217391304,0.34782608695652195,4.956521739130429,0.39130434782608703,0.260869565217391,0.695652173913043,3.5217391304347796,0.652173913043478,5.39130434782609,7.956521739130435,0.0,0.6956521739130435,3.652173913043478,0.043478260869565216,0.0,0.0,2.0869565217391304,0.08695652173913043,233.7826086956522,3.782608695652174,45.21739130434783,47.56521739130435,128.52173913043478,8.695652173913043,0.043478260869565216,3.739130434782609,22.52173913043478,11.608695652173912,23,1,342,7.0,5.521739130434782,1.6956521739130435,248.15,56247,2.4,0.28300000000000003,0.983,6.6,5.7,0.7490000000000001,23354.82,10.22,0.9079999999999999,24.890216367095135,0.005102494355254503,40.891069745942005,1.7778725976496523,608.0324283961811,0.8963607954545459,0.0770852272727273,0.0265539772727273
Arujá,0.7692307692307689,0.8205128205128199,0.12820512820512803,0.0512820512820513,0.0512820512820513,0.8717948717948721,0.0256410256410256,0.794871794871795,0.0,0.6923076923076921,0.6923076923076921,1.5641025641025599,1.38461538461538,0.7179487179487181,0.20512820512820498,0.384615384615385,318.0,20.640870889208,0.0256410256410256,0.153846153846154,3.7179487179487203,0.58974358974359,0.35897435897435903,0.20512820512820498,3.0,0.20512820512820498,5.0,7.205128205128205,0.02564102564102564,1.3333333333333333,3.3076923076923075,0.0,0.2564102564102564,0.0,2.5641025641025643,0.05128205128205128,252.94871794871796,3.358974358974359,42.61538461538461,52.64102564102564,147.71794871794873,6.564102564102564,0.05128205128205128,3.358974358974359,13.512820512820513,11.666666666666666,39,3,644,10.435897435897436,5.17948717948718,1.641025641025641,779.33,92453,2.8,0.368,0.982,6.9,5.3,0.784,72172.65,16.14,0.8590000000000001,9.734675997533882,0.0,42.18359598931349,3.244891999177961,696.5701491568689,0.9409616935483871,0.0489637096774194,0.0100745967741935
Aspásia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,16.1428571428571,0.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,8.0,8.0,0.0,0.0,9.0,0.0,1.0,1.0,4.0,0.0,113.0,0.0,47.0,49.0,17.0,0.0,0.0,0.0,41.0,7.0,1,0,2,12.0,14.0,2.0,26.09,1815,2.2,0.34299999999999997,0.971,7.1,6.3,0.735,18279.34,,0.742,55.09641873278237,0.0,55.09641873278237,0.0,110.19283746556474,1.0,0.0,0.0
Assis,1.0,0.90625,0.53125,0.03125,0.03125,1.0,0.53125,0.90625,0.125,0.65625,0.375,1.15625,1.0625,0.28125,0.03125,0.5,317.5,22.717204660935696,0.21875,0.4375,5.96875,0.625,0.59375,0.59375,3.53125,0.40625,5.78125,9.96875,3.875,1.15625,5.53125,0.125,0.0,0.0,0.96875,0.03125,279.625,0.75,61.3125,61.53125,152.15625,3.84375,0.0625,0.71875,14.65625,12.125,32,6,755,11.40625,13.75,1.21875,206.7,105768,2.5,0.297,0.9890000000000001,6.5,5.3,0.805,33929.37,10.15,0.98,32.145828606005594,0.0,30.25489751153468,5.672793283412752,713.8264881627714,0.9084478908188578,0.0822233250620348,0.0093287841191067
Atibaia,0.936170212765957,0.936170212765957,0.14893617021276598,0.0212765957446809,0.0212765957446809,0.8723404255319149,0.0638297872340425,0.8085106382978721,0.425531914893617,0.8723404255319149,0.23404255319148898,1.1276595744680902,1.04255319148936,0.6808510638297869,0.617021276595745,0.5957446808510639,310.510638297872,24.0874212134126,0.276595744680851,0.29787234042553196,6.0,0.361702127659574,0.25531914893617,0.553191489361702,3.5106382978723403,0.319148936170213,5.25531914893617,7.957446808510638,0.0851063829787234,0.40425531914893614,1.9787234042553192,0.1276595744680851,0.3404255319148936,0.0,2.276595744680851,0.7446808510638298,296.4255319148936,1.553191489361702,41.4468085106383,68.06382978723404,179.04255319148936,6.319148936170213,0.02127659574468085,1.5319148936170213,19.382978723404257,11.46808510638298,47,2,1355,7.170212765957447,4.51063829787234,2.25531914893617,264.57,145378,2.6,0.29600000000000004,0.973,7.4,5.5,0.765,48596.67,6.62,0.8079999999999999,19.260135646383908,0.0636341124516777,32.32951340643013,1.3757239747417078,932.052992887507,0.93903247373448,0.0512425978987584,0.00972492836676218
Auriflama,1.0,1.0,1.0,0.14285714285714302,0.14285714285714302,0.857142857142857,0.857142857142857,1.0,0.7142857142857142,0.7142857142857142,0.0,0.42857142857142894,1.0,0.28571428571428603,0.0,0.28571428571428603,322.0,15.2572681704261,0.28571428571428603,0.14285714285714302,6.0,0.28571428571428603,0.28571428571428603,1.0,3.28571428571429,0.857142857142857,5.71428571428571,8.285714285714286,4.714285714285714,0.7142857142857143,2.7142857142857144,0.5714285714285714,0.0,0.0,1.1428571428571428,0.0,148.42857142857142,1.8571428571428572,25.0,35.42857142857143,81.85714285714286,4.285714285714286,0.0,1.8571428571428572,11.714285714285714,8.714285714285714,7,1,114,5.714285714285714,4.285714285714286,1.8571428571428572,32.72,15316,1.9,0.251,0.988,7.2,5.6,0.773,20446.54,,0.9229999999999999,13.058239749281796,0.0,45.703839122486286,6.529119874640898,744.3196657090624,0.993227722772277,0.0067722772277227705,0.0
Avanhandava,0.6,1.0,0.0,0.2,0.2,0.6,0.4,0.6,0.0,0.8,0.0,1.0,0.4,0.0,0.0,0.4,317.4,21.537040998217503,0.0,0.0,2.6,0.4,0.4,0.2,1.8,0.0,5.6,10.6,0.8,0.6,2.0,0.0,0.6,0.0,0.2,0.6,267.8,7.6,58.4,50.4,136.8,14.6,0.2,7.4,21.4,12.0,5,0,61,14.4,10.2,0.8,33.4,14063,2.5,0.409,0.972,6.7,4.8,0.705,23480.31,8.0,0.941,14.221716561188936,0.0,35.55429140297234,0.0,433.76235511626254,0.8627894736842109,0.0582631578947368,0.0789473684210526
Avaré,0.743589743589744,0.794871794871795,0.33333333333333304,0.0769230769230769,0.0769230769230769,0.9487179487179491,0.0769230769230769,0.794871794871795,0.33333333333333304,0.743589743589744,0.512820512820513,1.3076923076923102,1.28205128205128,0.46153846153846206,0.102564102564103,0.48717948717948706,324.794871794872,20.202712667757897,0.20512820512820498,0.33333333333333304,5.51282051282051,0.7179487179487181,0.538461538461538,0.43589743589743607,3.23076923076923,0.179487179487179,6.46153846153846,8.0,0.07692307692307693,0.5897435897435898,2.076923076923077,0.02564102564102564,0.6923076923076923,0.02564102564102564,2.076923076923077,0.9487179487179487,216.23076923076923,5.17948717948718,37.17948717948718,50.0,119.84615384615384,3.948717948717949,1.8461538461538463,3.41025641025641,14.948717948717949,10.23076923076923,39,2,833,10.64102564102564,8.871794871794872,0.8461538461538461,68.37,91792,2.1,0.301,0.9790000000000001,6.2,5.3,0.767,30291.15,10.61,0.956,27.235488931497297,0.003518825169949451,42.48736273313578,2.178839114519784,907.48649119749,0.890357786357786,0.0615148005148005,0.0481274131274131
Bady Bassitt,0.9,1.0,0.1,0.1,0.1,0.8,0.0,0.7,0.0,0.3,0.9,1.7,1.6,1.0,0.2,0.3,308.5,20.970226190476197,0.1,0.2,3.7,0.3,0.3,0.0,3.2,0.1,5.8,7.9,0.0,2.2,3.6,0.0,0.0,0.0,0.2,0.0,274.6,7.3,47.0,46.4,112.7,58.2,6.0,4.3,13.9,12.8,10,0,185,15.6,5.8,1.3,132.32,18013,2.3,0.278,0.985,6.9,5.4,0.746,22216.51,9.17,0.938,11.103092211180813,0.0,55.51546105590407,0.0,1027.0360295342252,0.846977011494253,0.12594252873563197,0.0270804597701149
Barão de Antonina,1.0,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.33333333333333304,1.0,0.0,0.666666666666667,0.666666666666667,0.0,0.0,0.0,288.33333333333303,18.404040404040398,0.666666666666667,0.33333333333333304,5.0,0.33333333333333304,0.33333333333333304,0.666666666666667,4.0,0.666666666666667,3.6666666666666696,5.666666666666667,0.0,2.0,4.333333333333333,0.0,1.0,0.0,2.0,0.0,133.33333333333334,0.0,28.333333333333332,29.666666666666668,74.66666666666667,0.6666666666666666,0.0,0.0,27.333333333333332,7.0,3,0,9,5.666666666666667,6.666666666666667,0.6666666666666666,20.35,3525,1.6,0.354,1.0,6.6,5.0,0.711,17833.37,21.28,0.555,28.368794326241133,0.0,85.1063829787234,0.0,255.31914893617022,0.8640000000000001,0.032,0.10400000000000001
Barbosa,0.75,1.0,0.75,0.25,0.25,0.75,0.0,0.75,0.0,0.25,0.5,1.0,0.75,0.0,0.0,0.25,316.0,17.3789251207729,0.0,0.75,5.75,0.5,0.25,0.25,2.5,0.25,6.5,8.75,0.0,1.5,2.0,0.0,1.25,0.0,0.0,0.0,204.0,5.0,42.75,42.75,106.0,7.5,0.0,5.0,21.75,11.0,4,0,50,11.5,6.25,0.5,32.14,7532,1.9,0.325,0.9840000000000001,7.0,4.7,0.6990000000000001,15383.22,15.63,0.892,13.27668613913967,0.0,53.10674455655868,0.0,663.8343069569835,0.809,0.172,0.019
Bariri,0.7222222222222221,0.944444444444444,0.0555555555555556,0.111111111111111,0.111111111111111,0.8888888888888891,0.555555555555556,0.6111111111111109,0.111111111111111,0.7222222222222221,0.111111111111111,0.666666666666667,1.0,0.38888888888888895,0.38888888888888895,0.38888888888888895,321.66666666666697,17.7476786330953,0.222222222222222,0.222222222222222,6.27777777777778,0.7222222222222221,0.38888888888888895,0.444444444444444,3.1666666666666696,0.166666666666667,5.611111111111111,8.11111111111111,0.5555555555555556,0.5,2.2777777777777777,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.9444444444444444,0.2222222222222222,207.77777777777777,5.333333333333333,34.0,38.333333333333336,85.44444444444444,41.94444444444444,4.055555555555555,4.0,20.666666666666668,11.222222222222221,18,4,330,7.944444444444445,7.944444444444445,1.0,71.14,35844,2.1,0.267,0.963,6.8,5.6,0.75,33006.92,5.36,0.978,33.47840642785403,0.0,50.21760964178105,11.159468809284679,920.656176765986,0.950741176470588,0.0485294117647059,0.0007294117647058821
Barra Bonita,0.7,1.0,0.9,0.3,0.3,0.9,0.1,0.9,0.2,0.9,0.0,1.0,0.9,0.6,0.2,0.6,310.0,17.938100446594998,0.1,0.8,5.6,0.8,0.6,0.4,3.4,0.2,6.4,9.3,0.1,0.7,3.5,0.0,0.8,0.0,1.7,0.0,239.2,29.5,10.5,55.0,137.1,7.1,1.9,27.6,12.5,13.3,10,1,268,4.9,10.7,0.5,235.12,36125,2.5,0.3,0.998,6.5,5.4,0.7879999999999999,31534.03,10.31,0.99,27.68166089965398,0.0,27.68166089965398,2.7681660899653977,741.8685121107267,0.968142857142857,0.0253296703296703,0.0065274725274725295
Barra do Turvo,0.28571428571428603,1.0,0.0,0.0,0.0,0.28571428571428603,0.0,0.5714285714285711,0.0,0.14285714285714302,0.0,0.28571428571428603,0.857142857142857,0.0,0.5714285714285711,0.14285714285714302,317.857142857143,18.4738095238095,0.857142857142857,0.0,6.142857142857139,1.0,0.14285714285714302,0.14285714285714302,2.57142857142857,0.0,5.14285714285714,5.571428571428571,0.0,0.14285714285714285,4.714285714285714,0.0,1.0,1.0,1.5714285714285714,0.0,109.14285714285714,0.0,0.5714285714285714,23.571428571428573,81.71428571428571,3.142857142857143,0.0,0.14285714285714285,10.571428571428571,5.857142857142857,7,3,117,4.0,7.857142857142857,1.7142857142857142,7.67,7606,2.0,0.424,0.956,5.5,4.6,0.6409999999999999,12681.92,,0.449,65.73757559821193,0.08729950039442545,92.03260583749672,39.44254535892716,1538.2592689981593,0.8490000000000001,0.043,0.10800000000000001
Barretos,0.979166666666667,0.958333333333333,0.5,0.10416666666666699,0.10416666666666699,0.625,0.25,0.604166666666667,0.145833333333333,0.854166666666667,0.27083333333333304,1.0625,0.791666666666667,0.25,0.1875,0.3958333333333329,310.64583333333303,22.384275955991303,0.229166666666667,0.4375,5.64583333333333,0.375,0.229166666666667,0.375,3.0625,0.3125,5.16666666666667,9.604166666666666,0.2916666666666667,0.8333333333333334,3.6875,0.08333333333333333,0.22916666666666666,0.0,1.75,0.0625,264.8333333333333,13.541666666666666,49.770833333333336,50.729166666666664,124.97916666666667,24.104166666666668,2.4166666666666665,12.833333333333334,18.270833333333332,11.291666666666666,48,6,1779,7.1875,9.083333333333334,1.3958333333333333,71.6,123546,2.4,0.281,0.978,6.7,5.6,0.789,39577.48,14.57,0.9670000000000001,28.32952908228514,0.0,38.85192559856248,4.85649069982031,1439.9494924967219,0.964627577319588,0.0305734536082474,0.00479896907216495
Barrinha,0.833333333333333,0.944444444444444,0.222222222222222,0.0555555555555556,0.0555555555555556,0.7777777777777779,0.0,0.555555555555556,0.0,0.33333333333333304,0.5,1.44444444444444,1.44444444444444,0.7222222222222221,0.0,0.444444444444444,316.0,22.9431119774455,0.166666666666667,0.444444444444444,4.05555555555556,0.222222222222222,0.222222222222222,0.5,2.0,0.222222222222222,4.77777777777778,9.333333333333334,0.0,0.3888888888888889,2.888888888888889,0.1111111111111111,1.0,0.8888888888888888,0.6666666666666666,0.2777777777777778,329.22222222222223,10.61111111111111,29.555555555555557,49.888888888888886,127.27777777777777,102.94444444444444,8.38888888888889,11.166666666666666,22.166666666666668,13.222222222222221,18,0,188,5.111111111111111,2.8333333333333335,1.2777777777777777,195.66,33537,2.1,0.335,0.975,6.3,5.8,0.725,15258.36,11.14,0.985,17.890687896949636,0.0,53.672063690848915,0.0,560.5748874377554,0.9440000000000001,0.053,0.003
Barueri,0.9827586206896551,0.931034482758621,0.172413793103448,0.103448275862069,0.0517241379310345,0.96551724137931,0.0431034482758621,0.96551724137931,0.137931034482759,0.6982758620689661,1.07758620689655,1.81896551724138,1.8103448275862102,1.14655172413793,0.12068965517241399,0.586206896551724,324.23275862069,27.7820917428951,0.146551724137931,0.5,5.758620689655171,0.7586206896551719,0.568965517241379,0.7413793103448281,3.12068965517241,0.594827586206897,5.36206896551724,15.35344827586207,0.0603448275862069,2.413793103448276,4.637931034482759,0.21551724137931033,1.9482758620689655,0.12931034482758622,4.086206896551724,0.8362068965517241,679.0689655172414,10.543103448275861,77.18103448275862,81.62068965517241,220.20689655172413,186.86206896551724,80.25,32.94827586206897,16.275862068965516,24.20689655172414,116,12,2256,7.672413793103448,65.06896551724138,5.181034482758621,3665.21,279704,4.1,0.345,0.978,6.7,5.8,0.7859999999999999,192647.61,7.47,0.9540000000000001,14.30083230844035,0.0,41.47241369447702,4.290249692532106,806.5669421960358,0.927337791495199,0.065042524005487,0.00761968449931413
Bastos,0.625,0.875,0.0,0.125,0.125,0.25,0.0,0.625,0.625,1.0,0.0,1.0,1.0,0.0,0.0,0.5,322.0,16.9267773892774,0.875,1.0,7.0,0.125,0.0,0.125,3.125,0.75,4.25,6.625,0.0,0.375,3.625,0.0,1.25,1.0,2.5,0.0,138.625,2.875,40.875,64.75,30.125,0.0,0.0,2.875,14.625,7.875,8,0,131,6.375,0.25,2.875,118.95,20952,2.0,0.302,0.985,6.8,5.5,0.7509999999999999,51230.47,7.81,0.885,52.500954562810236,0.0,38.18251240931653,0.0,625.2386407025582,0.962568181818182,0.0374318181818182,0.0
Batatais,0.6111111111111109,0.8888888888888891,0.555555555555556,0.0555555555555556,0.0555555555555556,0.7777777777777779,0.33333333333333304,0.444444444444444,0.166666666666667,0.833333333333333,0.0,0.944444444444444,0.555555555555556,0.277777777777778,0.222222222222222,0.33333333333333304,322.944444444444,17.2578410421612,0.222222222222222,0.166666666666667,5.05555555555556,0.5,0.38888888888888895,0.222222222222222,3.11111111111111,0.222222222222222,5.33333333333333,9.5,0.3333333333333333,0.2777777777777778,3.0555555555555554,0.0,0.5555555555555556,0.0,1.1666666666666667,0.2777777777777778,243.05555555555554,7.944444444444445,41.0,54.0,112.77777777777777,25.88888888888889,2.5,6.888888888888889,26.333333333333332,12.444444444444445,18,6,426,7.5,7.944444444444445,0.9444444444444444,66.48,63438,2.5,0.303,0.977,6.6,5.2,0.7609999999999999,27051.01,8.28,0.972,22.068791576026985,0.0,28.374160597748983,9.458053532582994,671.5218008133926,0.9528252427184459,0.0275728155339806,0.0196019417475728
Bauru,1.0,0.890243902439024,0.182926829268293,0.024390243902439,0.024390243902439,0.463414634146341,0.0,0.975609756097561,0.109756097560976,0.5609756097560981,0.536585365853659,1.32926829268293,1.23170731707317,0.597560975609756,0.17073170731707302,0.41463414634146295,314.853658536585,18.8860096983375,0.0853658536585366,0.292682926829268,6.15853658536585,0.24390243902439002,0.195121951219512,0.26829268292682895,3.3902439024390203,0.195121951219512,5.36585365853659,7.109756097560975,0.0,0.1951219512195122,2.9634146341463414,0.0,0.21951219512195122,0.0,1.8780487804878048,0.04878048780487805,233.9512195121951,7.158536585365853,57.41463414634146,67.10975609756098,82.53658536585365,18.4390243902439,1.8780487804878048,6.573170731707317,16.146341463414632,11.78048780487805,82,16,4665,8.536585365853659,4.158536585365853,1.329268292682927,515.12,381706,2.7,0.295,0.9690000000000001,6.4,4.9,0.8009999999999999,40668.42,12.09,0.982,16.242867547274603,0.03191199509570193,21.48250223994383,4.191707754135382,1222.1447920650971,0.9343730569948191,0.0476641544983514,0.017962788506830002
Bebedouro,0.8965517241379308,0.96551724137931,0.793103448275862,0.0689655172413793,0.0689655172413793,0.793103448275862,0.5517241379310339,0.6896551724137929,0.172413793103448,0.793103448275862,0.0,0.931034482758621,1.0,0.0689655172413793,0.0,0.31034482758620696,316.0,18.863329360569,0.37931034482758597,0.448275862068966,5.3448275862069,0.448275862068966,0.31034482758620696,0.827586206896552,3.79310344827586,0.27586206896551696,5.48275862068965,10.310344827586206,0.6206896551724138,1.3793103448275863,4.068965517241379,0.3793103448275862,3.0689655172413794,0.0,1.5517241379310345,0.1724137931034483,235.68965517241378,1.0689655172413792,64.62068965517241,46.58620689655172,115.58620689655173,7.827586206896552,0.034482758620689655,1.0344827586206897,13.655172413793103,11.758620689655173,29,5,670,7.586206896551724,11.931034482758621,1.5172413793103448,109.81,77612,2.3,0.303,0.985,6.4,5.1,0.78,42748.59,7.66,0.965,36.07689532546513,0.0,37.36535587280318,6.442302736690203,863.2685667164872,0.9762063492063491,0.0202018140589569,0.0035918367346938797
Bertioga,0.827586206896552,0.8965517241379308,0.37931034482758597,0.103448275862069,0.103448275862069,0.827586206896552,0.0,0.6896551724137929,0.34482758620689696,0.793103448275862,0.96551724137931,1.55172413793103,1.75862068965517,0.931034482758621,0.0344827586206897,0.24137931034482799,311.965517241379,24.317104255897398,0.413793103448276,0.31034482758620696,4.37931034482759,0.206896551724138,0.103448275862069,0.137931034482759,2.96551724137931,0.413793103448276,4.51724137931035,7.275862068965517,0.0,2.3448275862068964,2.896551724137931,0.0,0.20689655172413793,0.06896551724137931,2.310344827586207,0.06896551724137931,298.0689655172414,4.0,57.689655172413794,62.03448275862069,163.10344827586206,11.275862068965518,0.034482758620689655,3.9310344827586206,17.75862068965517,11.413793103448276,29,7,880,7.344827586206897,16.482758620689655,1.1379310344827587,97.21,66154,2.8,0.314,0.981,6.5,5.0,0.73,28923.67,15.71,0.7709999999999999,13.604619524140642,0.0,43.83710735556429,10.581370740998278,1330.2294645826405,0.9035551470588241,0.0801948529411765,0.01625
Bilac,0.666666666666667,0.666666666666667,0.0,0.0,0.0,1.0,0.33333333333333304,1.0,0.666666666666667,1.0,0.33333333333333304,0.666666666666667,1.0,0.0,0.33333333333333304,0.33333333333333304,309.0,19.5125313283208,0.0,0.666666666666667,5.33333333333333,0.666666666666667,0.33333333333333304,1.0,4.66666666666667,0.666666666666667,6.66666666666667,8.0,3.3333333333333335,1.0,2.6666666666666665,0.0,0.6666666666666666,1.0,2.3333333333333335,3.3333333333333335,255.66666666666666,0.0,50.666666666666664,62.333333333333336,134.33333333333334,8.333333333333334,0.0,0.0,13.666666666666666,12.666666666666666,3,0,38,5.666666666666667,11.0,0.6666666666666666,44.63,8197,2.1,0.23199999999999998,0.99,7.2,5.9,0.768,26088.06,,0.909,24.39917042820544,0.0,36.59875564230816,0.0,463.5842381359034,0.983,0.011000000000000001,0.006
Birigui,0.7586206896551719,0.96551724137931,0.27586206896551696,0.0689655172413793,0.0689655172413793,1.0,0.103448275862069,0.7241379310344829,0.206896551724138,0.8620689655172409,0.6206896551724139,1.55172413793103,1.51724137931034,0.655172413793103,0.0,0.448275862068966,317.862068965517,24.4723332763698,0.24137931034482799,0.31034482758620696,4.89655172413793,0.655172413793103,0.6896551724137929,0.6896551724137929,3.5862068965517206,0.27586206896551696,5.79310344827586,10.689655172413794,0.10344827586206896,1.6206896551724137,5.103448275862069,0.1724137931034483,0.6551724137931034,0.0,0.7241379310344828,0.034482758620689655,372.7931034482759,1.5517241379310345,66.13793103448276,86.96551724137932,210.55172413793105,7.586206896551724,0.034482758620689655,1.5172413793103448,14.655172413793103,15.758620689655173,29,5,1430,11.862068965517242,9.448275862068966,2.3793103448275863,204.79,126094,2.0,0.237,0.98,7.4,5.6,0.78,27930.66,10.25,0.976,15.068123780671563,0.0,22.99871524418291,3.9652957317556745,1134.0745792821228,0.9813206611570251,0.0161487603305785,0.0025305785123966897
Biritiba Mirim,0.8,0.46666666666666706,0.0,0.0666666666666667,0.0666666666666667,0.5333333333333329,0.0666666666666667,0.5333333333333329,0.0666666666666667,0.666666666666667,1.26666666666667,1.8,1.46666666666667,1.2,0.0,0.133333333333333,326.466666666667,17.1639316239316,0.0666666666666667,0.133333333333333,3.7333333333333303,0.133333333333333,0.133333333333333,0.266666666666667,2.4,0.133333333333333,4.06666666666667,7.733333333333333,0.06666666666666667,0.4666666666666667,2.4,0.0,0.3333333333333333,0.0,2.6,1.7333333333333334,169.86666666666667,1.0666666666666667,13.866666666666667,31.4,116.4,6.933333333333334,0.13333333333333333,1.1333333333333333,21.533333333333335,9.2,15,0,355,3.933333333333333,0.26666666666666666,3.4,90.03,33265,2.2,0.361,0.977,5.9,5.0,0.7120000000000001,23273.12,20.29,0.8109999999999999,12.024650533593867,0.0,45.092439500977,0.0,1067.1877348564558,0.85,0.076,0.07400000000000001
