"NO_MUNICIPIO","IN_ALMOXARIFADO","IN_AREA_VERDE","IN_BANHEIRO_EI","IN_BANHEIRO_PNE","IN_BANHEIRO_FUNCIONARIOS","IN_BANHEIRO_CHUVEIRO","IN_BIBLIOTECA","IN_BIBLIOTECA_SALA_LEITURA","IN_DESPENSA","IN_LABORATORIO_INFORMATICA","IN_PATIO_COBERTO","IN_PATIO_DESCOBERTO","IN_PARQUE_INFANTIL","IN_QUADRA_ESPORTES","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_REFEITORIO","IN_SALA_ATELIE_ARTES","IN_SALA_MULTIUSO","IN_SALA_DIRETORIA","IN_SALA_LEITURA","IN_SALA_PROFESSOR","IN_SECRETARIA","IN_SALA_ATENDIMENTO_ESPECIAL","IN_ACESSIBILIDADE_CORRIMAO","IN_ACESSIBILIDADE_PISOS_TATEIS","IN_ACESSIBILIDADE_VAO_LIVRE","IN_ACESSIBILIDADE_RAMPAS","IN_ACESSIBILIDADE_INEXISTENTE","IN_EQUIP_PARABOLICA","IN_EQUIP_COPIADORA","IN_EQUIP_IMPRESSORA","IN_EQUIP_IMPRESSORA_MULT","IN_EQUIP_SCANNER","IN_EQUIP_DVD","QT_EQUIP_DVD","IN_EQUIP_SOM","QT_EQUIP_SOM","IN_EQUIP_TV","QT_EQUIP_TV","IN_EQUIP_LOUSA_DIGITAL","QT_EQUIP_LOUSA_DIGITAL","IN_EQUIP_MULTIMIDIA","QT_EQUIP_MULTIMIDIA","IN_DESKTOP_ALUNO","QT_DESKTOP_ALUNO","IN_COMP_PORTATIL_ALUNO","QT_COMP_PORTATIL_ALUNO","IN_TABLET_ALUNO","IN_INTERNET","IN_INTERNET_ALUNOS","IN_INTERNET_ADMINISTRATIVO","IN_INTERNET_APRENDIZAGEM","IN_ACESSO_INTERNET_COMPUTADOR","IN_PROF_ADMINISTRATIVOS","QT_PROF_ADMINISTRATIVOS","IN_PROF_SERVICOS_GERAIS","QT_PROF_SERVICOS_GERAIS","IN_PROF_BIBLIOTECARIO","QT_PROF_BIBLIOTECARIO","IN_PROF_COORDENADOR","QT_PROF_COORDENADOR","IN_PROF_NUTRICIONISTA","QT_PROF_NUTRICIONISTA","IN_PROF_ALIMENTACAO","QT_PROF_ALIMENTACAO","IN_PROF_PEDAGOGIA","QT_PROF_PEDAGOGIA","IN_PROF_SECRETARIO","QT_PROF_SECRETARIO","IN_PROF_SEGURANCA","QT_PROF_SEGURANCA","IN_PROF_MONITORES","QT_PROF_MONITORES","IN_MATERIAL_PED_MULTIMIDIA","IN_MATERIAL_PED_INFANTIL","IN_MATERIAL_PED_CIENTIFICO","IN_MATERIAL_PED_DIFUSAO","IN_MATERIAL_PED_MUSICAL","IN_MATERIAL_PED_JOGOS","IN_MATERIAL_PED_ARTISTICAS","IN_MATERIAL_PED_DESPORTIVA","IN_MATERIAL_PED_INDIGENA","IN_MATERIAL_PED_ETNICO","IN_MATERIAL_PED_CAMPO","IN_REDES_SOCIAIS","IN_ESPACO_ATIVIDADE","IN_ESPACO_EQUIPAMENTO","IN_ORGAO_ASS_PAIS","IN_ORGAO_ASS_PAIS_MESTRES","IN_ORGAO_CONSELHO_ESCOLAR","IN_ORGAO_GREMIO_ESTUDANTIL","IN_ORGAO_OUTROS","TP_AEE","TP_ATIVIDADE_COMPLEMENTAR","IN_NOTURNO","IN_EJA","QT_MAT_BAS","QT_MAT_EJA","QT_MAT_BAS_FEM","QT_MAT_BAS_MASC","QT_MAT_BAS_ND","QT_MAT_BAS_BRANCA","QT_MAT_BAS_PRETA","QT_MAT_BAS_PARDA","QT_MAT_BAS_AMARELA","QT_MAT_BAS_INDIGENA","QT_MAT_BAS_0_3","QT_MAT_BAS_4_5","QT_MAT_BAS_6_10","QT_MAT_BAS_11_14","QT_MAT_BAS_15_17","QT_MAT_BAS_18_MAIS","QT_DOC_BAS","QT_TUR_BAS","ANO_LETIVO","Alunos_Turma"
"Aguaí",1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,2,1,2,1,2,1,1,0,0,1,15,1,2,0,1,0,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,0,39,42,12,53,3,13,0,0,0,15,60,6,0,0,37,7,319,11.5714285714286
"Aguaí",1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,7,1,3,0,0,1,1,1,31,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,390,0,179,211,186,125,13,65,1,0,0,0,329,61,0,0,19,19,319,20.5263157894737
"Aguaí",1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,2,1,1,1,2,1,1,0,0,1,28,1,2,1,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,264,0,126,138,70,144,9,41,0,0,6,133,125,0,0,0,28,12,319,22
"Aguaí",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,3,1,1,1,2,1,1,1,1,1,28,1,2,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,313,0,147,166,187,115,4,6,1,0,5,183,125,0,0,0,24,18,319,17.3888888888889
"Aguaí",1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,2,1,1,1,2,0,0,0,0,1,25,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,293,0,155,138,103,141,8,41,0,0,9,178,106,0,0,0,47,16,319,18.3125
"Aguaí",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,2,1,1,0,0,1,32,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,255,0,112,143,108,103,2,39,2,1,0,0,230,24,1,0,29,12,319,21.25
"Aguaí",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,3,1,1,0,0,1,20,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,46,32,35,36,1,5,1,0,19,35,24,0,0,0,21,4,319,19.5
"Aguaí",1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,88888,1,2,1,88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,84,0,40,44,49,24,0,11,0,0,45,36,3,0,0,0,23,5,319,16.8
"Aguaí",1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,2,1,2,1,5,1,1,0,0,1,21,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104,0,50,54,30,58,1,15,0,0,14,51,39,0,0,0,13,7,319,14.8571428571429
"Aguaí",1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,20,0,0,0,1,1,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,192,0,92,100,33,87,11,58,1,2,0,0,153,39,0,0,11,9,319,21.3333333333333
"Aguaí",0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,0,0,1,1,1,16,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,164,0,69,95,52,55,8,48,1,0,0,0,147,16,0,1,34,8,319,20.5
"Aguaí",1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,31,0,12,19,22,7,2,0,0,0,0,28,3,0,0,0,13,2,319,15.5
"Águas da Prata",1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,3,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,0,51,41,3,76,0,12,1,0,89,3,0,0,0,0,62,6,319,15.3333333333333
"Águas da Prata",0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,19,23,2,27,0,13,0,0,0,15,25,2,0,0,46,3,317,14
"Águas da Prata",1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115,0,63,52,0,98,1,16,0,0,12,32,67,4,0,0,48,7,317,16.4285714285714
"Águas da Prata",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,47,0,21,26,0,40,1,6,0,0,0,14,32,1,0,0,27,3,317,15.6666666666667
"Águas da Prata",1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,7,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,272,0,148,124,6,228,4,32,1,1,0,47,204,21,0,0,6,14,317,19.4285714285714
"Águas da Prata",0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,0,39,36,2,66,0,7,0,0,22,53,0,0,0,0,7,4,317,18.75
"Águas de Lindóia",1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,2,1,3,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,27,22,21,23,1,4,0,0,49,0,0,0,0,0,2,4,317,12.25
"Águas de Lindóia",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,46,40,78,6,0,2,0,0,0,80,6,0,0,0,7,6,317,14.3333333333333
"Águas de Lindóia",1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,72,78,118,29,1,2,0,0,51,90,9,0,0,0,19,10,317,15
"Águas de Lindóia",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,49,50,90,9,0,0,0,0,24,72,3,0,0,0,37,6,317,16.5
"Águas de Lindóia",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,153,0,82,71,104,46,1,2,0,0,30,112,11,0,0,0,4,9,317,17
"Águas de Lindóia",1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,3,1,2,0,0,0,0,1,22,1,4,0,1,1,1,1,1,1,1,1,5,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,591,0,306,285,150,363,7,69,2,0,0,1,302,262,25,1,23,26,317,22.7307692307692
"Águas de Lindóia",1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3,0,0,1,1,1,11,0,0,0,1,1,1,1,1,0,0,1,5,0,0,1,1,0,0,1,2,1,2,1,1,0,0,1,3,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,154,0,75,79,33,83,6,32,0,0,0,0,0,125,29,0,1,7,318,22
"Águas de Lindóia",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,4,0,0,0,0,1,2,1,2,1,3,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,37,42,14,51,3,11,0,0,2,22,49,6,0,0,15,5,312,15.8
"Águas de Lindóia",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5,6,1,0,0,0,0,4,3,0,0,0,0,31,1,317,7
"Águas de Lindóia",0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,10,1,2,0,0,1,1,1,15,0,0,0,1,0,1,1,0,1,2,1,5,1,1,1,5,0,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,577,64,284,293,19,424,16,117,1,0,0,2,266,219,48,42,18,26,317,22.1923076923077
"Águas de Lindóia",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,30,21,51,0,0,0,0,0,51,0,0,0,0,0,12,4,317,12.75
"Águas de Lindóia",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,86,0,37,49,78,7,0,1,0,0,76,10,0,0,0,0,1,6,317,14.3333333333333
"Águas de Lindóia",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82,0,41,41,73,7,0,2,0,0,82,0,0,0,0,0,41,6,317,13.6666666666667
"Águas de Lindóia",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0,33,31,61,3,0,0,0,0,64,0,0,0,0,0,12,6,317,10.6666666666667
"Águas de Lindóia",0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,0,0,0,0,1,9,0,0,0,1,1,1,1,1,0,0,1,5,1,2,1,1,1,2,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,198,0,78,120,145,41,1,11,0,0,0,1,176,21,0,0,10,10,315,19.8
"Águas de Santa Bárbara",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,0,54,61,85,24,1,5,0,0,115,0,0,0,0,0,7,9,347,12.7777777777778
"Águas de Santa Bárbara",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,0,0,1,2,0,0,1,2,1,2,0,0,0,0,1,8,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,208,0,95,113,95,94,0,18,0,1,63,142,3,0,0,0,3,14,347,14.8571428571429
"Águas de Santa Bárbara",0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,2,1,11,1,1,0,0,1,4,1,24,0,0,1,1,1,1,1,1,1,3,1,4,1,1,0,0,0,0,1,3,1,2,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,466,11,227,239,127,262,4,68,5,0,0,9,437,9,0,11,12,24,316,19.4166666666667
"Águas de São Pedro",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,5,1,14,1,7,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,6,0,0,1,1,1,1,1,3,1,1,0,0,0,0,1,88888,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,150,0,73,77,31,115,0,3,1,0,84,66,0,0,0,0,33,12,305,12.5
"Águas de São Pedro",1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,2,1,4,1,10,0,0,1,1,1,36,1,100,1,1,1,1,1,1,1,4,1,8,0,0,0,0,1,1,1,4,1,5,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,499,0,226,273,48,406,14,28,3,0,0,6,277,210,6,0,45,23,323,21.695652173913
"Agudos",0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,6,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,5,0,0,1,1,0,0,1,3,1,2,1,3,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,243,0,120,123,7,194,6,33,2,1,55,188,0,0,0,0,18,12,319,20.25
"Agudos",0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,2,1,2,1,2,1,1,1,18,0,0,0,1,1,1,1,1,0,0,1,3,1,3,1,1,0,0,1,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,224,0,103,121,5,136,4,79,0,0,0,2,212,10,0,0,11,12,317,18.6666666666667
"Agudos",0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,2,1,1,1,2,1,1,1,15,0,0,0,1,1,1,1,1,1,2,1,2,1,2,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,313,0,155,158,25,225,6,53,4,0,0,6,298,9,0,0,14,14,318,22.3571428571429
"Agudos",1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,3,1,2,1,1,1,1,1,1,1,22,0,0,0,1,1,0,1,1,1,1,1,4,1,2,1,2,0,0,1,3,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,213,0,103,110,6,114,20,72,1,0,21,58,124,10,0,0,8,15,319,14.2
"Agudos",0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,194,0,108,86,30,101,7,55,0,1,69,125,0,0,0,0,24,9,317,21.5555555555556
"Agudos",1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,4,1,5,1,4,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,3,0,0,1,1,0,0,1,2,1,1,1,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,156,0,81,75,3,102,7,44,0,0,51,105,0,0,0,0,26,7,319,22.2857142857143
"Agudos",0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,163,0,80,83,4,119,9,31,0,0,64,99,0,0,0,0,7,8,319,20.375
"Agudos",0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,1,3,1,2,1,3,1,16,0,0,0,1,1,1,0,1,1,5,1,3,1,1,0,0,0,0,1,2,1,1,1,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,388,0,200,188,12,275,17,84,0,0,23,58,302,5,0,0,27,16,319,24.25
"Agudos",1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,2,1,2,1,2,0,0,0,0,0,1,0,1,0,0,1,2,1,5,1,2,1,3,0,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,439,0,217,222,19,312,6,102,0,0,0,2,430,7,0,0,5,19,322,23.1052631578947
"Agudos",0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,2,1,4,1,2,1,2,1,1,0,0,0,0,0,1,0,1,1,0,1,3,1,4,1,1,1,2,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,363,0,169,194,10,197,14,141,0,1,0,5,341,17,0,0,12,15,319,24.2
